sample_id	genus	Surface	rela	highlight
CS1_ita_i	Lachnoanaerobaculum	clean surface	5.718115534155457e-6	FALSE
CS1_ita_i	Lachnoclostridium	clean surface	2.1396819418130096e-5	FALSE
CS1_ita_i	Lachnospira	clean surface	4.242472815663726e-6	FALSE
CS1_ita_i	Lacibacter	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Lacimicrobium	clean surface	2.3056917476433296e-6	FALSE
CS1_ita_i	Lacinutrix	clean surface	1.2635190777085446e-5	FALSE
CS1_ita_i	Lacipirellula	clean surface	1.1989597087745312e-5	FALSE
CS1_ita_i	Lacrimispora	clean surface	8.484945631327453e-6	FALSE
CS1_ita_i	Lacticaseibacillus	clean surface	1.1436231068310914e-5	FALSE
CS1_ita_i	Lactiplantibacillus	clean surface	1.2727418446991179e-5	FALSE
CS1_ita_i	Lactobacillus	clean surface	0.002278761268030855	FALSE
CS1_ita_i	Lactococcus	clean surface	1.8279524175316314e-4	FALSE
CS1_ita_i	Lacunisphaera	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Lancefieldella	clean surface	8.300490291515986e-7	FALSE
CS1_ita_i	Lapidilactobacillus	clean surface	3.2279684467006614e-6	FALSE
CS1_ita_i	Laribacter	clean surface	1.3741922815954243e-5	FALSE
CS1_ita_i	Larkinella	clean surface	1.1067320388687982e-6	FALSE
CS1_ita_i	Latilactobacillus	clean surface	6.548164563307055e-6	FALSE
CS1_ita_i	Lautropia	clean surface	4.426928155475193e-6	FALSE
CS1_ita_i	Lawsonella	clean surface	1.1989597087745312e-6	FALSE
CS1_ita_i	Lawsonia	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Lawsonibacter	clean surface	8.946083980856119e-6	FALSE
CS1_ita_i	Leadbettera	clean surface	3.689106796229327e-7	FALSE
CS1_ita_i	Leadbetterella	clean surface	3.689106796229327e-6	FALSE
CS1_ita_i	Leclercia	clean surface	3.4308693204932744e-5	FALSE
CS1_ita_i	Lederbergia	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Leeuwenhoekiella	clean surface	1.8445533981146635e-6	FALSE
CS1_ita_i	Legionella	clean surface	3.89200767002194e-5	FALSE
CS1_ita_i	Leifsonia	clean surface	4.4822647574186324e-5	FALSE
CS1_ita_i	Leisingera	clean surface	3.2648595146629546e-5	FALSE
CS1_ita_i	Lelliottia	clean surface	3.163409077766648e-5	FALSE
CS1_ita_i	Leminorella	clean surface	1.4756427184917309e-6	FALSE
CS1_ita_i	Lentibacillus	clean surface	2.2134640777375964e-6	FALSE
CS1_ita_i	Lentibacter	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Lentilactobacillus	clean surface	4.519155825380926e-6	FALSE
CS1_ita_i	Lentilitoribacter	clean surface	9.222766990573318e-7	FALSE
CS1_ita_i	Lentisphaera	clean surface	8.300490291515985e-7	FALSE
CS1_ita_i	Lentzea	clean surface	1.8445533981146637e-5	FALSE
CS1_ita_i	Leptodesmis	clean surface	1.8445533981146636e-7	FALSE
CS1_ita_i	Leptogranulimonas	clean surface	5.533660194343991e-7	FALSE
CS1_ita_i	Leptolyngbya	clean surface	2.6746024272662625e-6	FALSE
CS1_ita_i	Leptospira	clean surface	5.0725218448153244e-6	FALSE
CS1_ita_i	Leptospirillum	clean surface	9.222766990573318e-7	FALSE
CS1_ita_i	Leptothermofonsia	clean surface	1.2911873786802644e-6	FALSE
CS1_ita_i	Leptothrix	clean surface	2.407142184539636e-5	FALSE
CS1_ita_i	Leptotrichia	clean surface	1.0606182039159315e-5	FALSE
CS1_ita_i	Leucobacter	clean surface	8.77269596143334e-4	FALSE
CS1_ita_i	Leuconostoc	clean surface	7.83935194198732e-6	FALSE
CS1_ita_i	Levilactobacillus	clean surface	6.455936893401323e-6	FALSE
CS1_ita_i	Liberibacter	clean surface	2.305691747643329e-6	FALSE
CS1_ita_i	Lichenicoccus	clean surface	2.3979194175490624e-6	FALSE
CS1_ita_i	Lichenicola	clean surface	2.3979194175490624e-6	FALSE
CS1_ita_i	Lichenihabitans	clean surface	1.567870388397464e-6	FALSE
CS1_ita_i	Ligilactobacillus	clean surface	8.355826893459425e-5	FALSE
CS1_ita_i	Lignipirellula	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Limihaloglobus	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Limimaricola	clean surface	1.0882865048876515e-5	FALSE
CS1_ita_i	Limnobacter	clean surface	4.3347004855694596e-6	FALSE
CS1_ita_i	Limnobaculum	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Limnochorda	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Limnoglobus	clean surface	3.596879126323594e-6	FALSE
CS1_ita_i	Limnohabitans	clean surface	4.6021607282960855e-5	FALSE
CS1_ita_i	Limnospira	clean surface	0	FALSE
CS1_ita_i	Limosilactobacillus	clean surface	5.748550665224349e-4	FALSE
CS1_ita_i	Liquorilactobacillus	clean surface	3.689106796229327e-6	FALSE
CS1_ita_i	Listeria	clean surface	2.1396819418130096e-5	FALSE
CS1_ita_i	Litorilituus	clean surface	1.9367810680203967e-6	FALSE
CS1_ita_i	Litorivicinus	clean surface	5.533660194343991e-7	FALSE
CS1_ita_i	Loigolactobacillus	clean surface	3.689106796229327e-6	FALSE
CS1_ita_i	Loktanella	clean surface	4.888066505003858e-6	FALSE
CS1_ita_i	Longicatena	clean surface	2.4901470874547956e-6	FALSE
CS1_ita_i	Lonsdalea	clean surface	1.8445533981146635e-6	FALSE
CS1_ita_i	Luteibacter	clean surface	1.7799940291806504e-5	FALSE
CS1_ita_i	Luteimicrobium	clean surface	6.7326199031185215e-6	FALSE
CS1_ita_i	Luteimonas	clean surface	1.990273116565722e-4	FALSE
CS1_ita_i	Luteipulveratus	clean surface	1.2081824757651046e-5	FALSE
CS1_ita_i	Luteitalea	clean surface	5.902570873966923e-6	FALSE
CS1_ita_i	Luteithermobacter	clean surface	1.7523257282089303e-6	FALSE
CS1_ita_i	Luteolibacter	clean surface	7.378213592458654e-6	FALSE
CS1_ita_i	Lutibacter	clean surface	1.134400339840518e-5	FALSE
CS1_ita_i	Lutimonas	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Lyngbya	clean surface	0	FALSE
CS1_ita_i	Lysinibacillus	clean surface	2.9789537379551816e-5	FALSE
CS1_ita_i	Lysinibacter	clean surface	3.043513106889195e-6	FALSE
CS1_ita_i	Lysobacter	clean surface	2.59251980105016e-4	FALSE
CS1_ita_i	Macellibacteroides	clean surface	6.640392233212788e-6	FALSE
CS1_ita_i	Macrococcoides	clean surface	5.386095922494817e-5	FALSE
CS1_ita_i	Macrococcus	clean surface	8.761628641044652e-6	FALSE
CS1_ita_i	Mageeibacillus	clean surface	9.222766990573318e-7	FALSE
CS1_ita_i	Magnetococcus	clean surface	3.689106796229327e-7	FALSE
CS1_ita_i	Magnetospira	clean surface	1.1067320388687982e-6	FALSE
CS1_ita_i	Magnetospirillum	clean surface	2.693047961247409e-5	FALSE
CS1_ita_i	Mahella	clean surface	2.3979194175490624e-6	FALSE
CS1_ita_i	Mailhella	clean surface	2.9512854369834617e-6	FALSE
CS1_ita_i	Maioricimonas	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Malaciobacter	clean surface	1.9275583010298232e-5	FALSE
CS1_ita_i	Malacoplasma	clean surface	1.2911873786802644e-6	FALSE
CS1_ita_i	Maliibacterium	clean surface	3.043513106889195e-6	FALSE
CS1_ita_i	Mameliella	clean surface	9.130539320667585e-6	FALSE
CS1_ita_i	Mammaliicoccus	clean surface	1.8805221893778993e-4	FALSE
CS1_ita_i	Mangrovibacillus	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Mangrovibacterium	clean surface	2.582374757360529e-6	FALSE
CS1_ita_i	Mangrovimonas	clean surface	2.582374757360529e-6	FALSE
CS1_ita_i	Mangrovivirga	clean surface	1.567870388397464e-6	FALSE
CS1_ita_i	Mannheimia	clean surface	1.4295288835388642e-5	FALSE
CS1_ita_i	Maribacter	clean surface	1.3465239806237043e-5	FALSE
CS1_ita_i	Maribellus	clean surface	1.4756427184917309e-6	FALSE
CS1_ita_i	Maricaulis	clean surface	3.043513106889195e-6	FALSE
CS1_ita_i	Marichromatium	clean surface	2.582374757360529e-6	FALSE
CS1_ita_i	Maridesulfovibrio	clean surface	3.0435131068891945e-6	FALSE
CS1_ita_i	Marilutibacter	clean surface	3.3478644175781145e-5	FALSE
CS1_ita_i	Mariluticola	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Marinagarivorans	clean surface	2.4901470874547956e-6	FALSE
CS1_ita_i	Mariniblastus	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Marinicauda	clean surface	3.2279684467006614e-6	FALSE
CS1_ita_i	Marinifilum	clean surface	6.7326199031185215e-6	FALSE
CS1_ita_i	Mariniflexile	clean surface	3.2279684467006614e-6	FALSE
CS1_ita_i	Marinilactibacillus	clean surface	1.4756427184917309e-6	FALSE
CS1_ita_i	Marinilongibacter	clean surface	1.1067320388687982e-6	FALSE
CS1_ita_i	Marinimicrobium	clean surface	1.7523257282089303e-6	FALSE
CS1_ita_i	Mariniplasma	clean surface	1.3834150485859976e-6	FALSE
CS1_ita_i	Marinithermus	clean surface	1.3834150485859976e-6	FALSE
CS1_ita_i	Marinitoga	clean surface	1.1067320388687982e-6	FALSE
CS1_ita_i	Marinobacter	clean surface	3.301750582625248e-5	FALSE
CS1_ita_i	Marinobacterium	clean surface	7.009302912835721e-6	FALSE
CS1_ita_i	Marinococcus	clean surface	4.611383495286659e-7	FALSE
CS1_ita_i	Marinomonas	clean surface	2.1857957767658763e-05	FALSE
CS1_ita_i	Mariprofundus	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Marisediminicola	clean surface	1.0052816019724916e-5	FALSE
CS1_ita_i	Marispirochaeta	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Maritalea	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Marivirga	clean surface	6.179253883684123e-6	FALSE
CS1_ita_i	Marivivens	clean surface	5.718115534155457e-6	FALSE
CS1_ita_i	Marixanthomonas	clean surface	1.567870388397464e-6	FALSE
CS1_ita_i	Marnyiella	clean surface	3.5230969903990076e-5	FALSE
CS1_ita_i	Martelella	clean surface	2.065899805888423e-5	FALSE
CS1_ita_i	Marvinbryantia	clean surface	3.7813344661350602e-6	FALSE
CS1_ita_i	Massilia	clean surface	3.004777485528787e-4	FALSE
CS1_ita_i	Massilistercora	clean surface	2.8590577670777285e-6	FALSE
CS1_ita_i	Mediterraneibacter	clean surface	2.176573009775303e-5	FALSE
CS1_ita_i	Megalodesulfovibrio	clean surface	1.2911873786802644e-6	FALSE
CS1_ita_i	Megamonas	clean surface	6.179253883684122e-6	FALSE
CS1_ita_i	Megasphaera	clean surface	1.008970708768721e-4	FALSE
CS1_ita_i	Meiothermus	clean surface	4.648274563248952e-5	FALSE
CS1_ita_i	Melaminivora	clean surface	1.2828868883887483e-4	FALSE
CS1_ita_i	Melioribacter	clean surface	2.7668300971719953e-6	FALSE
CS1_ita_i	Melissococcus	clean surface	2.3979194175490624e-6	FALSE
CS1_ita_i	Melittangium	clean surface	2.2134640777375964e-6	FALSE
CS1_ita_i	Mergibacter	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Mesobacillus	clean surface	4.980294174909591e-6	FALSE
CS1_ita_i	Mesoflavibacter	clean surface	1.8445533981146635e-6	FALSE
CS1_ita_i	Mesomycoplasma	clean surface	3.735220631182194e-5	FALSE
CS1_ita_i	Mesoplasma	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Mesorhizobium	clean surface	2.8489127233880977e-4	FALSE
CS1_ita_i	Mesoterricola	clean surface	1.2174052427556778e-5	FALSE
CS1_ita_i	Mesotoga	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Metabacillus	clean surface	6.3637092234955895e-6	FALSE
CS1_ita_i	Metallibacterium	clean surface	1.8445533981146636e-7	FALSE
CS1_ita_i	Metamycoplasma	clean surface	2.5085926214359422e-5	FALSE
CS1_ita_i	Metapseudomonas	clean surface	1.5448134709210307e-4	FALSE
CS1_ita_i	Metasolibacillus	clean surface	1.7523257282089303e-6	FALSE
CS1_ita_i	Methylacidimicrobium	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Methylacidiphilum (ex Ratnadevi et al. 2023)	clean surface	1.2911873786802646e-6	FALSE
CS1_ita_i	Methylibium	clean surface	2.093568106860143e-5	FALSE
CS1_ita_i	Methylobacillus	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Methylobacter	clean surface	7.747124272081587e-6	FALSE
CS1_ita_i	Methylobacterium	clean surface	6.852515873995975e-5	FALSE
CS1_ita_i	Methylocaldum	clean surface	9.407222330384785e-6	FALSE
CS1_ita_i	Methylocapsa	clean surface	3.2279684467006614e-6	FALSE
CS1_ita_i	Methyloceanibacter	clean surface	3.4124237865121274e-6	FALSE
CS1_ita_i	Methylocella	clean surface	4.888066505003859e-6	FALSE
CS1_ita_i	Methylococcus	clean surface	2.231909611718743e-5	FALSE
CS1_ita_i	Methylocystis	clean surface	4.0303491748805396e-5	FALSE
CS1_ita_i	Methylogaea	clean surface	3.043513106889195e-6	FALSE
CS1_ita_i	Methyloligella	clean surface	2.3056917476433296e-6	FALSE
CS1_ita_i	Methylomagnum	clean surface	3.4124237865121274e-6	FALSE
CS1_ita_i	Methylomarinovum	clean surface	1.1712914078028112e-5	FALSE
CS1_ita_i	Methylomicrobium	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Methylomonas	clean surface	3.2565590243714384e-4	TRUE
CS1_ita_i	Methylomusa	clean surface	3.8735621360407935e-6	FALSE
CS1_ita_i	Methylophaga	clean surface	7.470441262364387e-6	FALSE
CS1_ita_i	Methylophilus	clean surface	1.3004101456708379e-5	FALSE
CS1_ita_i	Methyloradius	clean surface	2.4901470874547956e-6	FALSE
CS1_ita_i	Methylorubrum	clean surface	1.8076623301523704e-5	FALSE
CS1_ita_i	Methylosinus	clean surface	6.363709223495589e-6	FALSE
CS1_ita_i	Methylotenera	clean surface	1.3557467476142776e-5	FALSE
CS1_ita_i	Methylotuvimicrobium	clean surface	4.426928155475193e-6	FALSE
CS1_ita_i	Methyloversatilis	clean surface	2.3886966505584893e-5	FALSE
CS1_ita_i	Methylovirgula	clean surface	6.2714815535898554e-6	FALSE
CS1_ita_i	Methylovorus	clean surface	4.150245145757993e-6	FALSE
CS1_ita_i	Methylovulum	clean surface	2.6008202913416757e-5	FALSE
CS1_ita_i	Micavibrio	clean surface	1.7523257282089303e-6	FALSE
CS1_ita_i	Microbacterium	clean surface	0.021427346776868895	TRUE
CS1_ita_i	Microbispora	clean surface	1.0698409709065048e-5	FALSE
CS1_ita_i	Microbulbifer	clean surface	2.121236407831863e-5	FALSE
CS1_ita_i	Microcella	clean surface	9.84069237894173e-5	FALSE
CS1_ita_i	Micrococcus	clean surface	0.0014675266835400263	FALSE
CS1_ita_i	Microcystis	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Microlunatus	clean surface	4.537601359362072e-5	FALSE
CS1_ita_i	Micromonospora	clean surface	1.7421806845192996e-4	FALSE
CS1_ita_i	Micropruina	clean surface	3.246413980681808e-5	FALSE
CS1_ita_i	Microscilla	clean surface	0	FALSE
CS1_ita_i	Microterricola	clean surface	3.274082281653528e-5	FALSE
CS1_ita_i	Microvenator	clean surface	5.533660194343991e-7	FALSE
CS1_ita_i	Microvirga	clean surface	2.490147087454796e-5	FALSE
CS1_ita_i	Microvirgula	clean surface	1.264441354407602e-4	FALSE
CS1_ita_i	Miltoncostaea	clean surface	1.042172669934785e-5	FALSE
CS1_ita_i	Miniimonas	clean surface	3.458537621464994e-5	FALSE
CS1_ita_i	Miniphocaeibacter	clean surface	6.08702621377839e-6	FALSE
CS1_ita_i	Minwuia	clean surface	9.222766990573318e-8	FALSE
CS1_ita_i	Mixta	clean surface	5.5336601943439905e-6	FALSE
CS1_ita_i	Mobiluncus	clean surface	2.674602427266262e-6	FALSE
CS1_ita_i	Modestobacter	clean surface	1.4295288835388642e-5	FALSE
CS1_ita_i	Moellerella	clean surface	4.05801747585226e-6	FALSE
CS1_ita_i	Mogibacterium	clean surface	2.637711359303969e-5	FALSE
CS1_ita_i	Mongoliitalea	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Monoglobus	clean surface	3.5046514564178606e-6	FALSE
CS1_ita_i	Moorella	clean surface	5.349204854532524e-6	FALSE
CS1_ita_i	Moorena	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Moraxella	clean surface	0.01746137251558256	FALSE
CS1_ita_i	Morganella	clean surface	2.010563203944983e-5	FALSE
CS1_ita_i	Moritella	clean surface	5.441432524438257e-6	FALSE
CS1_ita_i	Morococcus	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Mucilaginibacter	clean surface	2.351805582596196e-5	FALSE
CS1_ita_i	Mucisphaera	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Mucispirillum	clean surface	6.640392233212788e-6	FALSE
CS1_ita_i	Mumia	clean surface	4.3347004855694596e-6	FALSE
CS1_ita_i	Murdochiella	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Muribaculum	clean surface	9.038311650761852e-6	FALSE
CS1_ita_i	Muriicola	clean surface	1.1989597087745312e-6	FALSE
CS1_ita_i	Musicola	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Mycetocola	clean surface	1.4756427184917308e-5	FALSE
CS1_ita_i	Mycetohabitans	clean surface	3.412423786512128e-6	FALSE
CS1_ita_i	Mycoavidus	clean surface	2.3979194175490624e-6	FALSE
CS1_ita_i	Mycobacterium	clean surface	2.497525301047254e-4	FALSE
CS1_ita_i	Mycobacteroides	clean surface	6.382154757476736e-5	FALSE
CS1_ita_i	Mycolicibacillus	clean surface	6.824847573024256e-6	FALSE
CS1_ita_i	Mycolicibacter	clean surface	2.0317755680233018e-4	FALSE
CS1_ita_i	Mycolicibacterium	clean surface	7.563591208969178e-4	TRUE
CS1_ita_i	Mycoplasma	clean surface	8.549505000261466e-5	FALSE
CS1_ita_i	Mycoplasmoides	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Mycoplasmopsis	clean surface	1.1067320388687981e-5	FALSE
CS1_ita_i	Myroides	clean surface	2.3591837961886545e-4	FALSE
CS1_ita_i	Myxococcus	clean surface	1.1067320388687981e-5	FALSE
CS1_ita_i	Naasia	clean surface	1.1712914078028114e-5	FALSE
CS1_ita_i	Nakamurella	clean surface	2.4255877185207826e-5	FALSE
CS1_ita_i	Nanchangia	clean surface	3.043513106889195e-6	FALSE
CS1_ita_i	Nannocystis	clean surface	1.2542963107179713e-5	FALSE
CS1_ita_i	Natranaerobius	clean surface	1.4756427184917309e-6	FALSE
CS1_ita_i	Natranaerofaba	clean surface	8.300490291515985e-7	FALSE
CS1_ita_i	Natronoglycomyces	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Natronosporangium	clean surface	7.009302912835721e-6	FALSE
CS1_ita_i	Nautilia	clean surface	3.689106796229327e-7	FALSE
CS1_ita_i	Ndongobacter	clean surface	5.349204854532524e-6	FALSE
CS1_ita_i	Neisseria	clean surface	1.315166572855755e-4	FALSE
CS1_ita_i	Neoasaia	clean surface	5.533660194343991e-7	FALSE
CS1_ita_i	Neobacillus	clean surface	2.2872462136621828e-5	FALSE
CS1_ita_i	Neochlamydia	clean surface	5.533660194343991e-7	FALSE
CS1_ita_i	Neokomagataea	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Neomicrococcus	clean surface	1.4664199515011575e-5	FALSE
CS1_ita_i	Neopusillimonas	clean surface	4.426928155475193e-6	FALSE
CS1_ita_i	Neorhizobium	clean surface	2.490147087454796e-5	FALSE
CS1_ita_i	Neorickettsia	clean surface	2.7668300971719955e-7	FALSE
CS1_ita_i	Neotabrizicola	clean surface	4.6298290292678055e-5	FALSE
CS1_ita_i	Neptuniibacter	clean surface	2.3979194175490624e-6	FALSE
CS1_ita_i	Neptunomonas	clean surface	5.81034320406119e-6	FALSE
CS1_ita_i	Nesterenkonia	clean surface	5.81034320406119e-6	FALSE
CS1_ita_i	Nguyenibacter	clean surface	1.9367810680203967e-6	FALSE
CS1_ita_i	Niabella	clean surface	6.455936893401322e-6	FALSE
CS1_ita_i	Niallia	clean surface	1.0698409709065048e-5	FALSE
CS1_ita_i	Niastella	clean surface	1.567870388397464e-6	FALSE
CS1_ita_i	Nibribacter	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Nibricoccus	clean surface	1.3834150485859976e-6	FALSE
CS1_ita_i	Nicoliella	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Nisaea	clean surface	2.7668300971719953e-6	FALSE
CS1_ita_i	Nissabacter	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Nitratidesulfovibrio	clean surface	1.743102961218357e-5	FALSE
CS1_ita_i	Nitratifractor	clean surface	0	FALSE
CS1_ita_i	Nitratireductor	clean surface	2.619265825322822e-5	FALSE
CS1_ita_i	Nitratiruptor	clean surface	1.5678703883974639e-6	FALSE
CS1_ita_i	Nitrincola	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Nitrobacter	clean surface	9.407222330384783e-6	FALSE
CS1_ita_i	Nitrogeniibacter	clean surface	8.484945631327453e-6	FALSE
CS1_ita_i	Nitrosococcus	clean surface	3.043513106889195e-6	FALSE
CS1_ita_i	Nitrosomonas	clean surface	1.7615484951995038e-5	FALSE
CS1_ita_i	Nitrosophilus	clean surface	3.596879126323594e-6	FALSE
CS1_ita_i	Nitrosospira	clean surface	4.888066505003858e-6	FALSE
CS1_ita_i	Nitrospina	clean surface	9.222766990573318e-7	FALSE
CS1_ita_i	Nitrospira	clean surface	6.824847573024256e-6	FALSE
CS1_ita_i	Nitrospirillum	clean surface	7.654896602175854e-6	FALSE
CS1_ita_i	Niveibacterium	clean surface	8.669400971138919e-6	FALSE
CS1_ita_i	Niveispirillum	clean surface	3.8735621360407935e-6	FALSE
CS1_ita_i	Nocardia	clean surface	2.0548324854997353e-4	FALSE
CS1_ita_i	Nocardioides	clean surface	0.0010040826422637171	FALSE
CS1_ita_i	Nocardiopsis	clean surface	1.8629989320958103e-5	FALSE
CS1_ita_i	Nodosilinea	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Nodularia	clean surface	3.689106796229327e-7	FALSE
CS1_ita_i	Nonlabens	clean surface	1.245073543727398e-5	FALSE
CS1_ita_i	Nonomuraea	clean surface	4.2609183496448726e-5	FALSE
CS1_ita_i	Nordella	clean surface	9.960588349819182e-6	FALSE
CS1_ita_i	Nosocomiicoccus	clean surface	5.847234272023483e-5	FALSE
CS1_ita_i	Nostoc	clean surface	1.4756427184917308e-5	FALSE
CS1_ita_i	Nostocoides	clean surface	1.5770931553880374e-05	FALSE
CS1_ita_i	Novacetimonas	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Novibacillus	clean surface	1.014504368963065e-6	FALSE
CS1_ita_i	Noviherbaspirillum	clean surface	4.980294174909591e-6	FALSE
CS1_ita_i	Novilysobacter	clean surface	2.2503551456998895e-5	FALSE
CS1_ita_i	Novisyntrophococcus	clean surface	3.8735621360407935e-6	FALSE
CS1_ita_i	Novosphingobium	clean surface	1.0320276262451542e-4	FALSE
CS1_ita_i	Novosphingopyxis	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Obesumbacterium	clean surface	1.4756427184917309e-6	FALSE
CS1_ita_i	Occallatibacter	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Occultella	clean surface	7.747124272081587e-6	FALSE
CS1_ita_i	Oceanicoccus	clean surface	9.222766990573318e-7	FALSE
CS1_ita_i	Oceanicola	clean surface	6.455936893401323e-6	FALSE
CS1_ita_i	Oceanidesulfovibrio	clean surface	1.7523257282089303e-6	FALSE
CS1_ita_i	Oceanihabitans	clean surface	1.660098058303197e-6	FALSE
CS1_ita_i	Oceanimonas	clean surface	7.285985922552921e-6	FALSE
CS1_ita_i	Oceanirhabdus	clean surface	4.7036111651923916e-06	FALSE
CS1_ita_i	Oceanisphaera	clean surface	6.2714815535898554e-6	FALSE
CS1_ita_i	Oceanispirochaeta	clean surface	8.300490291515985e-7	FALSE
CS1_ita_i	Oceanithermus	clean surface	2.2134640777375964e-6	FALSE
CS1_ita_i	Oceanobacillus	clean surface	7.101530582741454e-6	FALSE
CS1_ita_i	Oceanotoga	clean surface	2.02900873792613e-6	FALSE
CS1_ita_i	Ochrobactrum	clean surface	1.2266280097462513e-5	FALSE
CS1_ita_i	Octadecabacter	clean surface	9.038311650761852e-6	FALSE
CS1_ita_i	Odoribacter	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Oecophyllibacter	clean surface	1.4756427184917309e-6	FALSE
CS1_ita_i	Oenococcus	clean surface	1.1989597087745314e-6	FALSE
CS1_ita_i	Oerskovia	clean surface	1.2266280097462513e-5	FALSE
CS1_ita_i	Oleidesulfovibrio	clean surface	2.674602427266262e-6	FALSE
CS1_ita_i	Oleiphilus	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Oligella	clean surface	4.980294174909591e-6	FALSE
CS1_ita_i	Olivibacter	clean surface	3.5046514564178606e-6	FALSE
CS1_ita_i	Olleya	clean surface	4.888066505003858e-6	FALSE
CS1_ita_i	Olsenella	clean surface	5.256977184626791e-6	FALSE
CS1_ita_i	Opitutus	clean surface	4.980294174909592e-6	FALSE
CS1_ita_i	Oricola	clean surface	3.965789805946527e-6	FALSE
CS1_ita_i	Orientia	clean surface	2.121236407831863e-6	FALSE
CS1_ita_i	Ornithinibacillus	clean surface	9.222766990573318e-7	FALSE
CS1_ita_i	Ornithinimicrobium	clean surface	5.318769723463632e-4	FALSE
CS1_ita_i	Ornithobacterium	clean surface	8.300490291515986e-6	FALSE
CS1_ita_i	Orrella	clean surface	9.499450000290518e-6	FALSE
CS1_ita_i	Oryzomicrobium	clean surface	7.654896602175854e-6	FALSE
CS1_ita_i	Oscillatoria	clean surface	1.3834150485859976e-6	FALSE
CS1_ita_i	Oscillibacter	clean surface	1.3004101456708377e-5	FALSE
CS1_ita_i	Otariodibacter	clean surface	6.455936893401322e-7	FALSE
CS1_ita_i	Ottowia	clean surface	2.8193998690182636e-4	FALSE
CS1_ita_i	Owenweeksia	clean surface	1.1989597087745312e-6	FALSE
CS1_ita_i	Oxalobacter	clean surface	4.3347004855694596e-6	FALSE
CS1_ita_i	Oxynema	clean surface	7.378213592458654e-7	FALSE
CS1_ita_i	Pacificitalea	clean surface	9.960588349819182e-6	FALSE
CS1_ita_i	Paenacidovorax	clean surface	6.483605194373042e-5	FALSE
CS1_ita_i	Paenalcaligenes	clean surface	2.693047961247409e-5	FALSE
CS1_ita_i	Paenalkalicoccus	clean surface	1.2911873786802644e-6	FALSE
CS1_ita_i	Paenarthrobacter	clean surface	1.5770931553880374e-05	FALSE
CS1_ita_i	Paenibacillus	clean surface	1.0172711990602369e-4	FALSE
CS1_ita_i	Paeniglutamicibacter	clean surface	6.336040922523869e-5	FALSE
CS1_ita_i	Paenimyroides	clean surface	1.439673927228495e-4	FALSE
CS1_ita_i	Paenisporosarcina	clean surface	3.596879126323594e-6	FALSE
CS1_ita_i	Pajaroellobacter	clean surface	0	FALSE
CS1_ita_i	Palleronia	clean surface	7.83935194198732e-6	FALSE
CS1_ita_i	Paludibacter	clean surface	4.242472815663726e-6	FALSE
CS1_ita_i	Paludibacterium	clean surface	1.7338801942277838e-5	FALSE
CS1_ita_i	Paludibaculum	clean surface	2.8590577670777285e-6	FALSE
CS1_ita_i	Paludihabitans	clean surface	1.9367810680203967e-6	FALSE
