sample_id	phylum	Surface	rela
DD4_ita_i	Synergistota	dirty drain	8.573090125617122e-5
DD4_ita_i	Thermodesulfobacteriota	dirty drain	9.008593435099834e-4
DD4_ita_i	Thermodesulfobiota	dirty drain	3.02153082434814e-6
DD4_ita_i	Thermomicrobiota	dirty drain	5.4387554838266515e-6
DD4_ita_i	Thermosulfidibacterota	dirty drain	3.222966212638016e-7
DD4_ita_i	Thermotogota	dirty drain	3.754352766946709e-4
DD4_ita_i	Unknown	dirty drain	0.0018657751404961476
DD4_ita_i	Verrucomicrobiota	dirty drain	8.419999230516817e-5
DD4_ita_i	Vulcanimicrobiota	dirty drain	2.417224659478512e-6
DS1_ita_i	Acidobacteriota	dirty surface	1.3284588274289447e-4
DS1_ita_i	Actinomycetota	dirty surface	0.2404421477449084
DS1_ita_i	Aquificota	dirty surface	1.1713996557132073e-5
DS1_ita_i	Armatimonadota	dirty surface	8.834578409010223e-6
DS1_ita_i	Atribacterota	dirty surface	2.3558875757360595e-6
DS1_ita_i	Bacillota	dirty surface	0.05891341884114545
DS1_ita_i	Bacteroidota	dirty surface	0.11487484510857206
DS1_ita_i	Balneolota	dirty surface	1.099414202010161e-5
DS1_ita_i	Bdellovibrionota	dirty surface	1.0732376733908716e-4
DS1_ita_i	Caldisericota	dirty surface	9.81619823223358e-7
DS1_ita_i	Calditrichota	dirty surface	3.20662475586297e-6
DS1_ita_i	Campylobacterota	dirty surface	0.07692961098733613
DS1_ita_i	Candidatus Absconditibacteriota	dirty surface	1.6360330387055967e-6
DS1_ita_i	Candidatus Bipolaricaulota	dirty surface	1.570591717157373e-6
DS1_ita_i	Candidatus Cloacimonadota	dirty surface	3.075742112766522e-6
DS1_ita_i	Candidatus Fervidibacterota	dirty surface	8.507371801269104e-7
DS1_ita_i	Candidatus Omnitrophota	dirty surface	2.486770218832507e-6
DS1_ita_i	Candidatus Saccharibacteria	dirty surface	2.2250049326396119e-4
DS1_ita_i	Chlamydiota	dirty surface	2.0548574966142297e-5
DS1_ita_i	Chlorobiota	dirty surface	3.488022438520332e-5
DS1_ita_i	Chloroflexota	dirty surface	2.4789172602467205e-4
DS1_ita_i	Chrysiogenota	dirty surface	8.96546105210667e-6
DS1_ita_i	Coprothermobacterota	dirty surface	2.552211540380731e-6
DS1_ita_i	Cyanobacteriota	dirty surface	4.125420910400033e-4
DS1_ita_i	Deferribacterota	dirty surface	1.4397090740609252e-5
DS1_ita_i	Deinococcota	dirty surface	7.479288639746506e-4
DS1_ita_i	Dictyoglomota	dirty surface	4.777216473020343e-6
DS1_ita_i	Elusimicrobiota	dirty surface	4.450009865279224e-6
DS1_ita_i	Fibrobacterota	dirty surface	8.049282550431537e-6
DS1_ita_i	Fusobacteriota	dirty surface	7.605590390334578e-4
DS1_ita_i	Gemmatimonadota	dirty surface	3.0168449233731205e-5
DS1_ita_i	Ignavibacteriota	dirty surface	2.5064026152969743e-5
DS1_ita_i	Kiritimatiellota	dirty surface	8.96546105210667e-6
DS1_ita_i	Lentisphaerota	dirty surface	1.7669156818020445e-6
DS1_ita_i	Mycoplasmatota	dirty surface	3.7596039229454613e-4
DS1_ita_i	Myxococcota	dirty surface	3.7072508657068825e-4
DS1_ita_i	Nitrospinota	dirty surface	3.010300791218298e-6
DS1_ita_i	Nitrospirota	dirty surface	1.740739153182755e-5
DS1_ita_i	Planctomycetota	dirty surface	3.604507990876171e-4
DS1_ita_i	Pseudomonadota	dirty surface	0.4999065170721684
DS1_ita_i	Rhodothermota	dirty surface	2.2250049326396116e-5
DS1_ita_i	Spirochaetota	dirty surface	2.6988001006487527e-4
DS1_ita_i	Synergistota	dirty surface	6.380528850951828e-5
DS1_ita_i	Thermodesulfobacteriota	dirty surface	0.002138884153482149
DS1_ita_i	Thermodesulfobiota	dirty surface	3.664714006700537e-6
DS1_ita_i	Thermomicrobiota	dirty surface	1.8061804747309788e-5
DS1_ita_i	Thermosulfidibacterota	dirty surface	7.852958585786865e-7
DS1_ita_i	Thermotogota	dirty surface	1.5575034528477282e-4
DS1_ita_i	Unknown	dirty surface	0.002149092999643672
DS1_ita_i	Verrucomicrobiota	dirty surface	1.346127984246965e-4
DS1_ita_i	Vulcanimicrobiota	dirty surface	5.23530572385791e-6
DS2_ita_i	Acidobacteriota	dirty surface	1.0962181424221338e-4
DS2_ita_i	Actinomycetota	dirty surface	0.3111682300542634
DS2_ita_i	Aquificota	dirty surface	1.5914759597461096e-5
DS2_ita_i	Armatimonadota	dirty surface	1.1520385678759152e-5
DS2_ita_i	Atribacterota	dirty surface	1.3658189206776314e-6
DS2_ita_i	Bacillota	dirty surface	0.14176511548830342
DS2_ita_i	Bacteroidota	dirty surface	0.08233726534785567
DS2_ita_i	Balneolota	dirty surface	4.928824800706235e-6
DS2_ita_i	Bdellovibrionota	dirty surface	5.1960502417083804e-5
DS2_ita_i	Caldisericota	dirty surface	2.019036665349542e-6
DS2_ita_i	Calditrichota	dirty surface	3.444239017360984e-6
DS2_ita_i	Campylobacterota	dirty surface	0.016205560260702766
DS2_ita_i	Candidatus Absconditibacteriota	dirty surface	1.0689017640085812e-6
DS2_ita_i	Candidatus Bipolaricaulota	dirty surface	1.6627360773466818e-6
DS2_ita_i	Candidatus Cloacimonadota	dirty surface	1.959653234015732e-6
DS2_ita_i	Candidatus Fervidibacterota	dirty surface	1.1282851953423913e-6
DS2_ita_i	Candidatus Omnitrophota	dirty surface	4.2162236247005146e-6
DS2_ita_i	Candidatus Saccharibacteria	dirty surface	9.246000258674227e-5
DS2_ita_i	Chlamydiota	dirty surface	2.2446937044180203e-5
DS2_ita_i	Chlorobiota	dirty surface	3.681772742696224e-5
DS2_ita_i	Chloroflexota	dirty surface	9.73888273874485e-5
DS2_ita_i	Chrysiogenota	dirty surface	9.62011587607723e-6
DS2_ita_i	Coprothermobacterota	dirty surface	3.503622448694794e-6
DS2_ita_i	Cyanobacteriota	dirty surface	3.601011276082242e-4
DS2_ita_i	Deferribacterota	dirty surface	2.8028979589558348e-5
DS2_ita_i	Deinococcota	dirty surface	7.812484226276052e-4
DS2_ita_i	Dictyoglomota	dirty surface	4.513140781369564e-6
DS2_ita_i	Elusimicrobiota	dirty surface	4.453757350035754e-6
DS2_ita_i	Fibrobacterota	dirty surface	9.121295052873226e-5
DS2_ita_i	Fusobacteriota	dirty surface	3.582008578055423e-4
DS2_ita_i	Gemmatimonadota	dirty surface	1.6508593910799198e-5
DS2_ita_i	Ignavibacteriota	dirty surface	3.12356848815841e-5
DS2_ita_i	Kiritimatiellota	dirty surface	9.56073244474342e-6
DS2_ita_i	Lentisphaerota	dirty surface	2.850404704022883e-6
DS2_ita_i	Mycoplasmatota	dirty surface	2.7821137579890013e-4
DS2_ita_i	Myxococcota	dirty surface	2.1431480368372052e-4
DS2_ita_i	Nitrospinota	dirty surface	3.859923036697654e-6
DS2_ita_i	Nitrospirota	dirty surface	2.00715997908278e-5
DS2_ita_i	Planctomycetota	dirty surface	2.4270008386128173e-4
DS2_ita_i	Pseudomonadota	dirty surface	0.44141343493125834
DS2_ita_i	Rhodothermota	dirty surface	2.1081118123502574e-5
DS2_ita_i	Spirochaetota	dirty surface	8.712737045296612e-4
DS2_ita_i	Synergistota	dirty surface	1.7613125733608064e-4
DS2_ita_i	Thermodesulfobacteriota	dirty surface	0.0012900456622956897
DS2_ita_i	Thermodesulfobiota	dirty surface	2.612870978687643e-6
DS2_ita_i	Thermomicrobiota	dirty surface	4.810057938038615e-6
DS2_ita_i	Thermosulfidibacterota	dirty surface	1.1876686266762012e-6
DS2_ita_i	Thermotogota	dirty surface	4.2281003109672765e-4
DS2_ita_i	Unknown	dirty surface	0.0012184292441071148
DS2_ita_i	Verrucomicrobiota	dirty surface	1.7844721115809923e-4
DS2_ita_i	Vulcanimicrobiota	dirty surface	3.444239017360984e-6
DS3_ita_i	Acidobacteriota	dirty surface	1.1809547697090755e-4
DS3_ita_i	Actinomycetota	dirty surface	0.2578579354506807
DS3_ita_i	Aquificota	dirty surface	1.1940018093476425e-5
DS3_ita_i	Armatimonadota	dirty surface	8.618953458204836e-6
DS3_ita_i	Atribacterota	dirty surface	2.1349701226745924e-6
DS3_ita_i	Bacillota	dirty surface	0.08779341111846578
DS3_ita_i	Bacteroidota	dirty surface	0.08671438140387254
DS3_ita_i	Balneolota	dirty surface	1.0556241162113263e-5
DS3_ita_i	Bdellovibrionota	dirty surface	1.1263944221296138e-4
DS3_ita_i	Caldisericota	dirty surface	8.302661588178971e-7
DS3_ita_i	Calditrichota	dirty surface	4.783914534141217e-6
DS3_ita_i	Campylobacterota	dirty surface	0.04545284179151827
DS3_ita_i	Candidatus Absconditibacteriota	dirty surface	1.7791417688954938e-6
DS3_ita_i	Candidatus Bipolaricaulota	dirty surface	1.620995833882561e-6
DS3_ita_i	Candidatus Cloacimonadota	dirty surface	2.0954336389213594e-6
DS3_ita_i	Candidatus Fervidibacterota	dirty surface	8.302661588178971e-7
DS3_ita_i	Candidatus Omnitrophota	dirty surface	2.3326525414407585e-6
DS3_ita_i	Candidatus Saccharibacteria	dirty surface	1.4751062088331305e-4
DS3_ita_i	Chlamydiota	dirty surface	2.103340935672006e-5
DS3_ita_i	Chlorobiota	dirty surface	4.546695631621817e-5
DS3_ita_i	Chloroflexota	dirty surface	1.2801913439296908e-4
DS3_ita_i	Chrysiogenota	dirty surface	9.725975003295366e-6
DS3_ita_i	Coprothermobacterota	dirty surface	2.1349701226745924e-6
DS3_ita_i	Cyanobacteriota	dirty surface	3.6547525581488764e-4
DS3_ita_i	Deferribacterota	dirty surface	1.6684396143864407e-5
DS3_ita_i	Deinococcota	dirty surface	8.569532853513295e-4
DS3_ita_i	Dictyoglomota	dirty surface	3.241991667765122e-6
DS3_ita_i	Elusimicrobiota	dirty surface	5.139742887920315e-6
DS3_ita_i	Fibrobacterota	dirty surface	1.3284258541086354e-5
DS3_ita_i	Fusobacteriota	dirty surface	6.794344732993124e-4
DS3_ita_i	Gemmatimonadota	dirty surface	2.091479990546036e-5
DS3_ita_i	Ignavibacteriota	dirty surface	2.225904035307029e-5
DS3_ita_i	Kiritimatiellota	dirty surface	7.90729675064664e-6
DS3_ita_i	Lentisphaerota	dirty surface	2.3326525414407585e-6
DS3_ita_i	Mycoplasmatota	dirty surface	2.8403009928322726e-4
DS3_ita_i	Myxococcota	dirty surface	3.460233058082969e-4
DS3_ita_i	Nitrospinota	dirty surface	4.625768599128284e-6
DS3_ita_i	Nitrospirota	dirty surface	2.1824139031784725e-5
DS3_ita_i	Planctomycetota	dirty surface	3.110730541704388e-4
DS3_ita_i	Pseudomonadota	dirty surface	0.5142914109282162
DS3_ita_i	Rhodothermota	dirty surface	1.767280823769524e-5
DS3_ita_i	Spirochaetota	dirty surface	3.051425816074538e-4
DS3_ita_i	Synergistota	dirty surface	6.926791953566456e-5
DS3_ita_i	Thermodesulfobacteriota	dirty surface	0.002073728109340834
DS3_ita_i	Thermodesulfobiota	dirty surface	2.8070903464795567e-6
DS3_ita_i	Thermomicrobiota	dirty surface	1.510293679373508e-5
DS3_ita_i	Thermosulfidibacterota	dirty surface	9.488756100775967e-7
DS3_ita_i	Thermotogota	dirty surface	2.1100621379100556e-4
DS3_ita_i	Unknown	dirty surface	0.0014592916153318373
DS3_ita_i	Verrucomicrobiota	dirty surface	1.3679623378618684e-4
DS3_ita_i	Vulcanimicrobiota	dirty surface	4.902523985400916e-6
DS4_ita_i	Acidobacteriota	dirty surface	1.1577159859671335e-4
DS4_ita_i	Actinomycetota	dirty surface	0.25031464397573305
DS4_ita_i	Aquificota	dirty surface	1.1389827175857883e-5
DS4_ita_i	Armatimonadota	dirty surface	7.980372330453056e-6
DS4_ita_i	Atribacterota	dirty surface	1.2738622499314736e-6
DS4_ita_i	Bacillota	dirty surface	0.07709860188372755
DS4_ita_i	Bacteroidota	dirty surface	0.08276927462237103
DS4_ita_i	Balneolota	dirty surface	7.268508131961938e-6
DS4_ita_i	Bdellovibrionota	dirty surface	8.208918204705467e-5
DS4_ita_i	Caldisericota	dirty surface	4.870649779149752e-7
DS4_ita_i	Calditrichota	dirty surface	3.70918713950635e-6
DS4_ita_i	Campylobacterota	dirty surface	0.04413449377688318
DS4_ita_i	Candidatus Absconditibacteriota	dirty surface	2.510257963100257e-6
DS4_ita_i	Candidatus Bipolaricaulota	dirty surface	1.1614626396434025e-6
DS4_ita_i	Candidatus Cloacimonadota	dirty surface	2.1355925954733528e-6
DS4_ita_i	Candidatus Fervidibacterota	dirty surface	1.685994154321068e-6
DS4_ita_i	Candidatus Omnitrophota	dirty surface	2.1355925954733528e-6
DS4_ita_i	Candidatus Saccharibacteria	dirty surface	9.981085393580723e-5
DS4_ita_i	Chlamydiota	dirty surface	1.5024081241838852e-5
DS4_ita_i	Chlorobiota	dirty surface	3.154682395418532e-5
DS4_ita_i	Chloroflexota	dirty surface	1.1876892153772858e-4
DS4_ita_i	Chrysiogenota	dirty surface	1.0078498389163719e-5
DS4_ita_i	Coprothermobacterota	dirty surface	1.573594544032997e-6
DS4_ita_i	Cyanobacteriota	dirty surface	3.4368054172415904e-4
DS4_ita_i	Deferribacterota	dirty surface	1.4349683580110424e-5
DS4_ita_i	Deinococcota	dirty surface	6.969150503228042e-4
DS4_ita_i	Dictyoglomota	dirty surface	3.1097225513033032e-6
DS4_ita_i	Elusimicrobiota	dirty surface	3.147189088065994e-6
DS4_ita_i	Fibrobacterota	dirty surface	2.5289912314816023e-5
DS4_ita_i	Fusobacteriota	dirty surface	5.527063503232088e-4
DS4_ita_i	Gemmatimonadota	dirty surface	2.1168593270920076e-5
DS4_ita_i	Ignavibacteriota	dirty surface	2.143085902825891e-5
DS4_ita_i	Kiritimatiellota	dirty surface	7.193575058436557e-6
DS4_ita_i	Lentisphaerota	dirty surface	1.8733268381345201e-6
DS4_ita_i	Mycoplasmatota	dirty surface	3.369365651068748e-4
DS4_ita_i	Myxococcota	dirty surface	3.2262434806352704e-4
DS4_ita_i	Nitrospinota	dirty surface	3.1097225513033032e-6
DS4_ita_i	Nitrospirota	dirty surface	1.9894731020988605e-5
DS4_ita_i	Planctomycetota	dirty surface	2.6646200945625416e-4
DS4_ita_i	Pseudomonadota	dirty surface	0.5381189041008023
DS4_ita_i	Rhodothermota	dirty surface	1.862086877105713e-5
DS4_ita_i	Spirochaetota	dirty surface	2.965851050134572e-4
DS4_ita_i	Synergistota	dirty surface	1.2154144525816766e-4
DS4_ita_i	Thermodesulfobacteriota	dirty surface	0.002198049312256758
DS4_ita_i	Thermodesulfobiota	dirty surface	2.0981260587106625e-6
DS4_ita_i	Thermomicrobiota	dirty surface	1.0902762197942907e-5
DS4_ita_i	Thermosulfidibacterota	dirty surface	7.493307352538081e-7
DS4_ita_i	Thermotogota	dirty surface	1.7909004572566012e-4
DS4_ita_i	Unknown	dirty surface	0.0014579353450465717
DS4_ita_i	Verrucomicrobiota	dirty surface	1.1914358690535547e-4
DS4_ita_i	Vulcanimicrobiota	dirty surface	3.072256014540613e-6
