sample_id	sample_coverm	Contig_name	Mean coverm	Trimmed Mean coverm	Variance coverm	RPKM coverm	Covered Bases coverm	Length coverm	Read Count coverm	Reads per base coverm	total_rpkm coverm	TPM coverm
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_184835_length_840_cov_2.757962	4.5246377	4.511254	3.7591887	0.38759476	840	840	23	0.027380953	822701.4412394845	0.47112444511589596
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_186549_length_834_cov_16.313222	25.263159	25.381493	18.290825	2.1216478	834	834	125	0.1498801	822701.4412394845	2.5788794010176024
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_278800_length_633_cov_1.622837	2.6169772	2.6321838	0.8218688	0.22362772	624	633	10	0.015797788	822701.4412394845	0.2718212328193832
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_847_length_20176_cov_21.414940	33.10786	32.799767	60.499924	4.7890596	20176	20176	4447	0.22041039	842776.2398717217	5.682480560592143
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_1243_length_16820_cov_4.762422	7.5821834	7.428086	11.6319475	1.0928551	16820	16820	846	0.050297264	842776.2398717217	1.296732214669866
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_2397_length_11720_cov_6.655722	10.4623165	10.14951	33.559864	1.5090894	11720	11720	814	0.069453925	842776.2398717217	1.7906169260653304
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_4361_length_8180_cov_38.743631	54.918182	54.052437	219.88504	7.9182076	8180	8180	2981	0.36442542	842776.2398717217	9.395385424255938
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_5738_length_6881_cov_18.882655	29.51181	29.378115	55.17621	4.2375917	6881	6881	1342	0.1950298	842776.2398717217	5.028133802923776
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_8910_length_5175_cov_13.541602	22.319601	22.503206	72.4683	3.186762	5156	5175	759	0.14666666	842776.2398717217	3.78126701873448
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_10134_length_4739_cov_17.592869	27.702332	27.405712	160.58571	3.9613686	4739	4739	864	0.18231694	842776.2398717217	4.700380020921042
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_10832_length_4534_cov_57.855325	90.08599	90.75545	688.49695	12.843147	4534	4534	2680	0.59108955	842776.2398717217	15.239094782684957
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_13133_length_3971_cov_3.580695	5.685423	5.6446643	6.3308573	0.80433255	3971	3971	147	0.037018385	842776.2398717217	0.9543844640451976
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_14146_length_3778_cov_6.169756	9.629824	9.12921	35.10997	1.3917834	3778	3778	242	0.064055055	842776.2398717217	1.6514269555248047
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_14584_length_3702_cov_14.956677	23.545046	23.524702	44.73015	3.339597	3702	3702	569	0.15370071	842776.2398717217	3.962614086638604
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_16349_length_3426_cov_6.391575	9.203297	9.151186	10.036217	1.3128079	3426	3426	207	0.060420316	842776.2398717217	1.5577182149793656
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_18123_length_3183_cov_4.088235	6.665348	6.660564	4.237905	0.9351949	3182	3183	137	0.043041155	842776.2398717217	1.1096597836483209
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_18261_length_3164_cov_4.603409	7.371599	7.217023	11.4855	1.0300847	3153	3164	150	0.047408342	842776.2398717217	1.2222517096077463
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_19706_length_2999_cov_23.647758	36.924885	36.730213	59.058266	5.230931	2999	2999	722	0.24074692	842776.2398717217	6.206785090187397
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_19799_length_2990_cov_3.792164	6.1144366	5.9792643	9.327159	0.8647568	2990	2990	119	0.039799333	842776.2398717217	1.0260811340998697
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_20470_length_2923_cov_12.942120	20.414713	20.122948	45.425358	2.906472	2923	2923	391	0.13376668	842776.2398717217	3.4486876379457394
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_22097_length_2775_cov_3.535294	5.639619	5.587389	5.0873013	0.79864794	2775	2775	102	0.036756758	842776.2398717217	0.9476393640636588
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_25097_length_2546_cov_9.292252	14.711602	14.668211	13.417836	2.056728	2546	2546	241	0.094658285	842776.2398717217	2.4404200103138325
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_25101_length_2546_cov_5.103974	8.143573	8.05329	8.3643465	1.143575	2546	2546	134	0.05263158	842776.2398717217	1.3569141438705754
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_26495_length_2451_cov_5.188230	8.322034	7.788991	35.856686	1.1524398	2451	2451	130	0.053039577	842776.2398717217	1.367432712834206
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_26539_length_2448_cov_4.968241	8.008268	7.8371983	15.429188	1.118349	2448	2448	126	0.05147059	842776.2398717217	1.3269821182550459
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_26596_length_2444_cov_9.894517	15.6355715	15.677154	19.4005	2.195907	2444	2444	247	0.10106383	842776.2398717217	2.60556348899233
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_30857_length_2213_cov_34.907785	51.638874	52.02208	201.51491	7.1870036	2213	2213	732	0.3307727	842776.2398717217	8.527771975505537
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_33897_length_2078_cov_13.110727	20.658714	20.670507	24.586111	2.9068155	2078	2078	278	0.13378248	842776.2398717217	3.44909521944098
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_35063_length_2029_cov_61.810537	97.378395	97.35912	119.0852	13.567905	2029	2029	1267	0.62444556	842776.2398717217	16.09905970066878
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_36297_length_1982_cov_26.644006	38.9012	38.54	65.28188	5.4484243	1982	1982	497	0.2507568	842776.2398717217	6.464852759528793
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_36410_length_1977_cov_99.325182	156.00055	156.32097	270.09036	21.804855	1977	1977	1984	1.0035408	842776.2398717217	25.872650376710784
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_36734_length_1965_cov_76.413613	108.0011	108.76453	374.94046	15.259304	1965	1965	1380	0.70229006	842776.2398717217	18.105996916005374
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_37109_length_1953_cov_26.876712	42.660564	42.630314	45.096714	5.9965954	1953	1953	539	0.27598566	842776.2398717217	7.115287684086511
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_45450_length_1714_cov_142.606389	221.01535	221.98154	371.13373	30.703053	1714	1714	2422	1.4130689	842776.2398717217	36.430847889913565
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_48732_length_1640_cov_30.559621	47.457047	47.372578	49.6063	6.58462	1640	1640	497	0.3030488	842776.2398717217	7.813010961251399
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_51602_length_1577_cov_6.226018	9.5430975	9.064591	58.5709	1.4053571	1577	1577	102	0.06467977	842776.2398717217	1.6675328913092144
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_57163_length_1477_cov_3.527426	5.884702	5.9037657	7.4927297	0.7943858	1477	1477	54	0.036560595	842776.2398717217	0.9425821023631527
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_57404_length_1473_cov_4.386460	7	6.72712	11.641453	0.95880175	1473	1473	65	0.044127632	842776.2398717217	1.1376705994297354
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_61043_length_1414_cov_17.706402	27.963608	27.884007	55.338356	3.8415704	1414	1414	250	0.1768034	842776.2398717217	4.5582329190779305
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_71795_length_1272_cov_36.074774	56.213013	56.539604	50.64237	7.7209277	1272	1272	452	0.3553459	842776.2398717217	9.161302057085988
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_74081_length_1247_cov_72.372483	112.64175	113.23256	123.54208	15.542348	1247	1247	892	0.7153168	842776.2398717217	18.44184406808347
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_86548_length_1126_cov_35.438842	54.098362	54.457954	93.28667	7.178319	1126	1126	372	0.33037300000000003	842776.2398717217	8.517467223675654
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_88787_length_1108_cov_2.798670	4.649269	4.6666665	3.8914883	0.64713126	1108	1108	33	0.029783394	842776.2398717217	0.7678565547819659
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_93996_length_1069_cov_3.136095	5.1980414	5.2110977	3.2701046	0.67074037	1069	1069	33	0.030869972	842776.2398717217	0.7958700521767116
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_95143_length_1061_cov_4.500000	6.6487374	6.6979294	5.9028544	0.9420212	1061	1061	46	0.043355323	842776.2398717217	1.1177595611183633
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_97063_length_1048_cov_3.729104	5.932071	5.851852	6.3331733	0.7671118	1047	1048	37	0.035305344	842776.2398717217	0.9102200129856075
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_108816_length_974_cov_43.351469	66.06675	66.35714	75.41111	9.034711	974	974	405	0.4158111	842776.2398717217	10.7201776373942
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_117837_length_927_cov_2.981651	4.830116	4.8602	1.8937825	0.65629107	927	927	28	0.030204963	842776.2398717217	0.7787251692096748
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_129318_length_873_cov_20.597800	32.556015	32.835636	28.560228	4.255985	873	873	171	0.19587629	842776.2398717217	5.049958457120006
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_132644_length_859_cov_18.650498	26.260931	26.093897	44.156395	3.5665157	859	859	141	0.16414435	842776.2398717217	4.231865507436299
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_134929_length_850_cov_121.030189	186.83144	186.64761	370.02594	25.255516	850	850	988	1.1623529	842776.2398717217	29.967047960255883
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_144147_length_815_cov_3.336842	4.5278196	4.4774623	4.469481	0.6665007	815	815	25	0.030674847	842776.2398717217	0.7908394523574223
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_151516_length_789_cov_16.829700	26.89202	26.911612	41.394287	3.497397	789	789	127	0.16096324	842776.2398717217	4.149852397989217
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_181607_length_703_cov_100.339506	113.85352	115.29058	2621.7056	14.897381	703	703	482	0.685633	842776.2398717217	17.676555525897975
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_183055_length_700_cov_2.207752	3.54	3.5584676	2.0521314	0.46559834	700	700	15	0.021428572	842776.2398717217	0.5524578387151354
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_251588_length_578_cov_1.309751	2.1588786	2.134715	0.7615838	0.3007325	575	578	8	0.013840831	842776.2398717217	0.3568355226124722
DS2_ita_i	SRR33841024.fna/SRR33841024_1.clean.fastq.gz	DS2_ita_i_NODE_308222_length_512_cov_2.702407	4.4005523	4.469325	1.8751245	0.5516855	512	512	13	0.025390625	842776.2398717217	0.6546049519430823
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_11_length_116172_cov_19.819983	30.57321	30.33913	74.32437	4.772051	116172	116172	23689	0.20391317	859875.2966303595	5.54970124005248
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_113_length_46316_cov_6.889172	10.794719	10.63018	18.776594	1.6840854	46316	46316	3333	0.07196217	859875.2966303595	1.958522830693611
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_414_length_27875_cov_12.163156	18.933273	18.844707	31.619986	2.9560447	27875	27875	3521	0.1263139	859875.2966303595	3.4377597677058693
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_3609_length_9745_cov_5.946749	9.42814	9.3507	14.983447	1.4528921	9734	9745	605	0.06208312	859875.2966303595	1.6896544251166743
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_6629_length_6618_cov_5.233430	8.460421	7.661972	49.028744	1.3083826	6557	6618	370	0.05590813	859875.2966303595	1.5215957536252418
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_8191_length_5790_cov_4.576635	7.3537235	7.359535	6.885854	1.1276789	5790	5790	279	0.04818653	859875.2966303595	1.311444699503634
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_12977_length_4244_cov_5.497493	8.678309	8.446554	15.750629	1.3178997	4244	4244	239	0.056314796	859875.2966303595	1.5326637538774817
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_13590_length_4120_cov_3.649200	5.8670025	5.709849	7.504102	0.90314966	4120	4120	159	0.038592234	859875.2966303595	1.0503263246882684
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_13702_length_4095_cov_12.890347	21.730038	21.352295	48.304134	3.3660553	4095	4095	589	0.14383395	859875.2966303595	3.9145854209217843
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_16352_length_3632_cov_28.991334	44.35382	44.205486	319.38638	6.7333364	3632	3632	1045	0.28772026	859875.2966303595	7.8305963973919175
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_16769_length_3570_cov_3.337127	5.3538013	5.211501	5.885903	0.8325213	3569	3570	127	0.03557423	859875.2966303595	0.9681884143694404
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_19094_length_3274_cov_7.855545	10.15653	9.469772	71.25791	1.5725477	3274	3274	220	0.06719609	859875.2966303595	1.8288090216830615
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_20254_length_3144_cov_6.625445	10.440882	10.313427	29.809566	1.5780224	3142	3144	212	0.06743003	859875.2966303595	1.8351758751343166
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_20801_length_3086_cov_12.249753	18.83004	18.672466	34.7033	2.9120252	3086	3086	384	0.12443292	859875.2966303595	3.3865668794202057
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_23288_length_2852_cov_7.189131	14.585122	14.521792	15.806704	2.2237172	2852	2852	271	0.09502104	859875.2966303595	2.5860926679882565
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_24365_length_2761_cov_12.912417	21.153963	21.358995	108.136444	3.161566	2761	2761	373	0.13509598	859875.2966303595	3.6767726813287953
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_27333_length_2549_cov_8.430233	13.484368	13.420176	21.183134	2.01982	2549	2549	220	0.08630835	859875.2966303595	2.3489685166153507
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_27979_length_2508_cov_27.591928	42.89016	43.225048	122.55176	6.5597553	2508	2508	703	0.28030303	859875.2966303595	7.628728637403671
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_32968_length_2227_cov_20.669429	33.198364	33.376804	201.29877	4.928474	2227	2227	469	0.21059722	859875.2966303595	5.731614827537761
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_33609_length_2200_cov_6.653147	10.275122	10.314193	7.744677	1.542429	2200	2200	145	0.06590909	859875.2966303595	1.7937821984704074
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_36771_length_2066_cov_13.551964	19.264614	19.117613	80.42864	2.9224644	2053	2066	258	0.124878995	859875.2966303595	3.398707244471869
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_37729_length_2029_cov_32.322188	51.02129	51.199055	138.01984	7.647004	2029	2029	663	0.32676196	859875.2966303595	8.8931546585496
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_40525_length_1933_cov_3.435570	5.9562535	5.9258566	4.0957294	0.8837936	1933	1933	73	0.03776513	859875.2966303595	1.0278160140934045
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_43086_length_1852_cov_2.704508	4.621034	4.596606	2.6587703	0.707631	1852	1852	56	0.030237582	859875.2966303595	0.8229460745913186
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_43848_length_1828_cov_3.080090	5.3557806	5.098545	10.255575	0.7937346	1810	1828	62	0.03391685	859875.2966303595	0.923081059672782
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_43936_length_1825_cov_4.244633	6.512239	6.5858183	10.373058	0.948918	1754	1825	74	0.040547945	859875.2966303595	1.1035530427709426
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_48979_length_1689_cov_17.793146	28.152697	28.180965	36.19059	4.184438	1689	1689	302	0.17880403	859875.2966303595	4.866331218489224
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_53143_length_1594_cov_73.351527	115.72022	116.37692	120.428795	17.19208	1594	1594	1171	0.73462987	859875.2966303595	19.99368986104328
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_60307_length_1459_cov_31.683048	48.96944	48.775234	49.245247	7.362363	1459	1459	459	0.31459904	859875.2966303595	8.562128751519316
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_60331_length_1459_cov_3.819088	6.3628726	6.318066	8.3995695	0.9303204	1459	1459	58	0.039753255	859875.2966303595	1.0819247903105227
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_67882_length_1344_cov_2.847944	4.6541038	4.7007437	2.5701137	0.67908657	1339	1344	39	0.029017856	859875.2966303595	0.7897500633652039
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_68243_length_1339_cov_1.564642	2.7207737	2.6741364	1.2401489	0.40198246	1339	1339	23	0.017176997	859875.2966303595	0.4674892528896582
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_74914_length_1253_cov_13.070952	21.006346	20.844913	33.002678	3.0817168	1253	1253	165	0.13168396	859875.2966303595	3.583911309089228
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_77680_length_1223_cov_11.203767	10.842498	10.746639	21.968641	1.588223	1211	1223	83	0.0678659	859875.2966303595	1.8470387580895236
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_81467_length_1185_cov_3.284956	5.474396	5.539121	2.5571299	0.77020454	1167	1185	39	0.032911394	859875.2966303595	0.8957165568289295
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_94612_length_1072_cov_3.612586	6.635575	6.5614457	6.7639008	0.93871444	1072	1072	43	0.04011194	859875.2966303595	1.0916867174561147
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_105304_length_999_cov_10.366525	16.667845	16.91634	27.358877	2.3660054	999	999	101	0.1011011	859875.2966303595	2.751568057916997
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_127036_length_884_cov_3.306393	5.6866484	5.702417	4.6738453	0.8206713	884	884	31	0.035067875	859875.2966303595	0.9544073462931306
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_131688_length_864_cov_2.846724	3.9887955	3.9301243	4.91432	0.5958937	864	864	22	0.025462963	859875.2966303595	0.6930001388982348
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_134194_length_853_cov_6.199248	9.465149	9.434439	10.6423025	1.4266392	853	853	52	0.060961314	859875.2966303595	1.6591233700870922
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_134868_length_850_cov_44.818868	67.80428	67.734924	149.48239	10.049253	850	850	365	0.42941177	859875.2966303595	11.686872549287738
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_143300_length_817_cov_13.779528	20.68066	20.840265	27.611088	3.1222255	817	817	109	0.13341494	859875.2966303595	3.6310212797544437
DS1_ita_i	SRR33841025.fna/SRR33841025_1.clean.fastq.gz	DS1_ita_i_NODE_181770_length_702_cov_1.846986	3.402174	3.3975904	1.6782528	0.46671394	691	702	14	0.01994302	859875.2966303595	0.5427693315867284
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_3_length_342410_cov_55.260925	86.42446	86.18284	228.95784	8.289721	342410	342410	197469	0.57670337	736812.5663212979	11.250786670738112
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_706_length_28824_cov_16.820466	26.062008	25.929983	56.95909	2.4964561	28824	28824	5006	0.17367472	736812.5663212979	3.388183391692296
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_711_length_28729_cov_8.574527	13.6150675	13.521284	23.061394	1.30239	28729	28729	2603	0.09060531	736812.5663212979	1.7676001462657922
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_2830_length_14135_cov_7.128054	11.135288	10.957178	23.08811	1.0596423	14135	14135	1042	0.07371772	736812.5663212979	1.4381436316843805
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_4325_length_11074_cov_19.362283	28.407452	28.18338	63.72782	2.712871	11074	11074	2090	0.18873036	736812.5663212979	3.6819011021278008
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_4375_length_10996_cov_8.573714	13.687443	13.549478	40.23904	1.3033103	10996	10996	997	0.090669334	736812.5663212979	1.7688491749089856
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_4553_length_10736_cov_9.608370	14.880219	14.638644	26.91867	1.4205621	10736	10736	1061	0.09882638	736812.5663212979	1.9279829972125408
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_6324_length_8706_cov_6.768466	10.662459	10.533238	13.433219	1.0121136	8706	8706	613	0.07041121	736812.5663212979	1.373637810024338
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_7612_length_7699_cov_30.868917	48.911777	48.849888	149.18668	4.66386	7699	7699	2498	0.32445773	736812.5663212979	6.329778037425946
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_11230_length_5856_cov_7.281503	11.373642	11.208528	21.343279	1.072674	5856	5856	437	0.074624315	736812.5663212979	1.4558302192857073
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_16221_length_4521_cov_5.139275	7.993823	7.9087677	12.661059	0.7535312	4500	4521	237	0.05242203	736812.5663212979	1.0226904839071538
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_20931_length_3748_cov_14.220146	22.535019	22.022223	195.43261999999999	2.1170294	3748	3748	552	0.14727855	736812.5663212979	2.8732265120962097
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_27043_length_3107_cov_13.861730	21.695637	21.626738	21.20098	2.0310035	3107	3107	439	0.14129385	736812.5663212979	2.75647239587707
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_27724_length_3051_cov_38.180908	59.811443	59.715054	87.686165	5.59237	3051	3051	1187	0.38905278	736812.5663212979	7.5899492701667155
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_28353_length_3002_cov_4.880556	7.8285413	7.48014	29.944284	0.7230256	2993	3002	151	0.0502998	736812.5663212979	0.9812883670128858
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_30546_length_2843_cov_9.774390	15.698106	15.560412	27.301472	1.4814198	2838	2843	293	0.10306015	736812.5663212979	2.0105789012208644
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_31740_length_2768_cov_3.617766	5.7181053	5.6382527	6.924708	0.52968967	2768	2768	102	0.03684971	736812.5663212979	0.7188933715457576
